월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,868.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,715.0,23.0,1.0,0.0,0.0,4.35,715.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,9109.0,335.0,8.0,2.0,44400.0,2.39,1139.0,4554.0,25.0,487.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,15662.0,749.0,22.0,1.0,39600.0,2.94,712.0,15662.0,4.55,253.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,448.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,12498.0,1098.0,25.0,0.0,0.0,2.28,500.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,37274.0,2329.0,40.0,3.0,108800.0,1.72,932.0,12425.0,7.5,292.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,68.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,1105.0,52.0,2.0,0.0,0.0,3.85,552.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,예일 테스트,사라(예일),191301.0,10625.0,169.0,14.0,460600.0,1.59,1132.0,13664.0,8.28,241.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),35309.0,1520.0,25.0,2.0,28600.0,1.64,1412.0,17654.0,8.0,81.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-10,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),46150.0,1917.0,54.0,4.0,130400.0,2.82,855.0,11538.0,7.41,283.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-11,LINK_CLICKS,트래픽-전제품,마우스패드 100 트래픽,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-11,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,14773.0,1974.0,43.0,0.0,0.0,2.18,344.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-11,LINK_CLICKS,트래픽-전제품,트래픽 민혁,17290.0,2179.0,60.0,0.0,0.0,2.75,288.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-11,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,14108.0,1356.0,47.0,0.0,0.0,3.47,300.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-11,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,20908.0,2931.0,89.0,0.0,0.0,3.04,235.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,51288.0,2748.0,36.0,1.0,29600.0,1.31,1425.0,51288.0,2.78,58.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,37076.0,1864.0,19.0,2.0,105800.0,1.02,1951.0,18538.0,10.53,285.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,7616.0,372.0,8.0,0.0,0.0,2.15,952.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,964.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,18095.0,616.0,15.0,3.0,123600.0,2.44,1206.0,6032.0,20.0,683.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,98675.0,11223.0,265.0,8.0,311700.0,2.36,372.0,12334.0,3.02,316.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,79783.0,4954.0,147.0,7.0,238200.0,2.97,543.0,11398.0,4.76,299.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,46385.0,2651.0,76.0,5.0,121800.0,2.87,610.0,9277.0,6.58,263.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,29206.0,1377.0,39.0,3.0,119200.0,2.83,749.0,9735.0,7.69,408.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,45496.0,3282.0,42.0,3.0,86400.0,1.28,1083.0,15165.0,7.14,190.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,140656.0,14733.0,198.0,8.0,345600.0,1.34,710.0,17582.0,4.04,246.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,8235.0,351.0,4.0,1.0,25800.0,1.14,2059.0,8235.0,25.0,313.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,2571.0,66.0,3.0,0.0,0.0,4.55,857.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,1650.0,83.0,5.0,0.0,0.0,6.02,330.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,82270.0,6081.0,53.0,9.0,223329.0,0.87,1552.0,9141.0,16.98,271.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,95767.0,6911.0,75.0,2.0,59200.0,1.09,1277.0,47884.0,2.67,62.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,26435.0,1879.0,18.0,0.0,0.0,0.96,1469.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,2600.0,141.0,2.0,0.0,0.0,1.42,1300.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,4221.0,300.0,3.0,0.0,0.0,1.0,1407.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,2007.0,145.0,1.0,0.0,0.0,0.69,2007.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,726.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,269.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,4862.0,193.0,3.0,0.0,0.0,1.55,1621.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,14183.0,685.0,14.0,0.0,0.0,2.04,1013.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,14125.0,1295.0,15.0,2.0,137600.0,1.16,942.0,7062.0,13.33,974.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,36610.0,2462.0,31.0,2.0,59200.0,1.26,1181.0,18305.0,6.45,162.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,356.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,예일 테스트,사라(예일),186312.0,10204.0,146.0,10.0,322300.0,1.43,1276.0,18631.0,6.85,173.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),39114.0,1595.0,23.0,3.0,187320.0,1.44,1701.0,13038.0,13.04,479.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-11,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),48417.0,1999.0,50.0,2.0,91900.0,2.5,968.0,24208.0,4.0,190.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-12,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,8749.0,1097.0,38.0,0.0,0.0,3.46,230.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-12,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9342.0,1141.0,34.0,0.0,0.0,2.98,275.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-12,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,9298.0,908.0,41.0,0.0,0.0,4.52,227.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-12,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,8457.0,1092.0,38.0,1.0,57900.0,3.48,223.0,8457.0,2.63,685.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,57808.0,3606.0,47.0,3.0,65200.0,1.3,1230.0,19269.0,6.38,113.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,44595.0,2478.0,37.0,2.0,64400.0,1.49,1205.0,22298.0,5.41,144.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,11453.0,663.0,15.0,2.0,95800.0,2.26,764.0,5726.0,13.33,836.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,416.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,13763.0,486.0,12.0,3.0,107700.0,2.47,1147.0,4588.0,25.0,783.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,102086.0,11399.0,277.0,5.0,127400.0,2.43,369.0,20417.0,1.81,125.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,82555.0,4680.0,142.0,5.0,208072.0,3.03,581.0,16511.0,3.52,252.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,54240.0,3150.0,73.0,6.0,129500.0,2.32,743.0,9040.0,8.22,239.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,30701.0,1559.0,38.0,0.0,0.0,2.44,808.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,54221.0,3701.0,62.0,5.0,256200.0,1.68,875.0,10844.0,8.06,473.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,159235.0,16211.0,241.0,16.0,560100.0,1.49,661.0,9952.0,6.64,352.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,5652.0,219.0,8.0,1.0,51400.0,3.65,706.0,5652.0,12.5,909.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,3895.0,114.0,5.0,0.0,0.0,4.39,779.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,1457.0,78.0,1.0,0.0,0.0,1.28,1457.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,81479.0,7149.0,65.0,3.0,101800.0,0.91,1254.0,27160.0,4.62,125.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,140083.0,10794.0,116.0,5.0,109600.0,1.07,1208.0,28017.0,4.31,78.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,21181.0,1399.0,17.0,2.0,116400.0,1.22,1246.0,10590.0,11.76,550.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,1936.0,103.0,2.0,1.0,17800.0,1.94,968.0,1936.0,50.0,919.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,5012.0,183.0,3.0,1.0,51400.0,1.64,1671.0,5012.0,33.33,1026.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,4594.0,260.0,4.0,0.0,0.0,1.54,1148.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,322.0,22.0,2.0,0.0,0.0,9.09,161.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,515.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,5752.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,16856.0,806.0,18.0,1.0,14800.0,2.23,936.0,16856.0,5.56,88.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,김영은_블랙래빗,82.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,서코 토끼 이미지-1,17195.0,1642.0,28.0,1.0,62000.0,1.71,614.0,17195.0,3.57,361.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,유정화이트레빗,39553.0,2759.0,33.0,1.0,17800.0,1.2,1199.0,39553.0,3.03,45.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗유정_하트,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,💗김호수_하트,163.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,예일 테스트,사라(예일),217784.0,13127.0,174.0,12.0,347200.0,1.33,1252.0,18149.0,6.9,159.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,예일 테스트,예일_짜집기(ver2),41175.0,1379.0,32.0,1.0,17800.0,2.32,1287.0,41175.0,3.12,43.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-12,OUTCOME_SALES,예일 테스트,예일_짜집기(ver3),53352.0,2282.0,66.0,3.0,85500.0,2.89,808.0,17784.0,4.55,160.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-13,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,11430.0,1434.0,35.0,0.0,0.0,2.44,327.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-13,LINK_CLICKS,트래픽-전제품,트래픽 민혁,10678.0,1408.0,39.0,0.0,0.0,2.77,274.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-13,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,10920.0,1171.0,39.0,0.0,0.0,3.33,280.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_트래픽,2025-07-13,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,10947.0,1568.0,49.0,0.0,0.0,3.12,223.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,49276.0,2985.0,53.0,1.0,54400.0,1.78,930.0,49276.0,1.89,110.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,46366.0,2665.0,57.0,2.0,62800.0,2.14,813.0,23183.0,3.51,135.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,12504.0,601.0,16.0,0.0,0.0,2.66,782.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-이거진짜물건,449.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,17388.0,659.0,20.0,2.0,66800.0,3.03,869.0,8694.0,10.0,384.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,100421.0,11166.0,238.0,11.0,453017.0,2.13,422.0,9129.0,4.62,451.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,82496.0,5320.0,156.0,8.0,181000.0,2.93,529.0,10312.0,5.13,219.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,51267.0,2983.0,91.0,2.0,50400.0,3.05,563.0,25634.0,2.2,98.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,32145.0,1645.0,32.0,1.0,29800.0,1.95,1005.0,32145.0,3.12,93.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,52861.0,3422.0,62.0,2.0,89400.0,1.81,853.0,26430.0,3.23,169.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,156787.0,17970.0,225.0,8.0,256300.0,1.25,697.0,19598.0,3.56,163.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,1-데이지,5480.0,289.0,5.0,0.0,0.0,1.73,1096.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,4-데이지,1903.0,80.0,1.0,0.0,0.0,1.25,1903.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,404.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,69213.0,5820.0,86.0,10.0,422200.0,1.48,805.0,6921.0,11.63,610.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,152041.0,12551.0,135.0,12.0,277768.0,1.08,1126.0,12670.0,8.89,183.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,22528.0,1291.0,13.0,0.0,0.0,1.01,1733.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,1024.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,2820.0,218.0,1.0,0.0,0.0,0.46,2820.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,3802.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,315.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-2,94.0,4.0,1.0,0.0,0.0,25.0,94.0,0.0,0.0,0.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24-3-1,3759.0,117.0,1.0,1.0,51400.0,0.85,3759.0,3759.0,100.0,1367.0
2025. 7. 1,2025. 7. 7,기타,기타,기타,메타_전환,2025-07-13,OUTCOME_SALES,어드벤 토끼콤마 0416 캠페인,ASC 예일짜집기ver2,17340.0,954.0,15.0,0.0,0.0,1.57,1156.0,0.0,0.0,0.0
